step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
205.0,106,1593.0,5.493103448275862,4.84920667331831,12,1389.0,0.21236104788101834,1,3.0,0.5633243962361887,0,3.0,0.2507790350266702,0,0.0,0.9254459869791745,14,2194.0,0.2332166758472139,2,7.0,0.5419180873242657,1,24.0,0.3233488753277986,0,8.0,0.863586564299214,8,61.0,0.32491898504438255,3,129.0,0.37825182505072497,16,2224.0,0.20381829016928044,0,8.0,0.8566008247648531,1,4.0,0.8203053163699994,0,0.0,0.3399530228241284,34,2061.0,0.022948355522648373,14,452.0,0.0,106,8567.0
210.0,115,1377.0,4.715753424657534,4.948593217294691,16,1454.0,0.16568916995320082,6,24.0,0.34362190253423164,0,4.0,0.3937104445579608,0,3.0,0.27820922000424225,15,2261.0,0.18640235882369147,6,30.0,0.30676953158683484,1,27.0,0.7109392523971102,0,4.0,0.7928174122415096,8,101.0,0.32795020068829256,2,32.0,0.42869265797586265,13,2278.0,0.2274661078323192,3,10.0,0.5141634782243955,1,7.0,0.7383631925940878,0,0.0,0.8183433887853996,36,2241.0,0.08735287031214803,8,413.0,0.27980374278512926,115,8889.0
215.0,117,1278.0,4.176470588235294,5.063227484085087,22,1548.0,0.1496314283219471,7,59.0,0.3402061179268387,1,9.0,0.461809549712167,1,8.0,0.7292198430960978,22,2360.0,0.07704952876132996,7,65.0,0.0,1,32.0,0.7893063501631958,1,5.0,0.41674075973133856,2,77.0,0.43834340531788063,0,10.0,0.558608185900427,15,2339.0,0.2132567986093065,7,37.0,0.347724342831587,1,1.0,0.5363021039926863,0,2.0,0.8188459264952016,30,2156.0,0.1761532159196218,0,240.0,0.571238220611124,117,8948.0
220.0,131,1456.0,4.7272727272727275,4.9393520649972515,29,1679.0,0.10865191702210275,2,59.0,0.4734083362485649,5,30.0,0.6468615847048257,0,3.0,0.917728158626981,29,2492.0,0.010112690513673766,7,100.0,0.21615518585824856,1,4.0,0.35253386568708045,5,28.0,0.10457938270468159,1,18.0,0.6630729988483272,0,4.0,0.8668655340400444,22,2432.0,0.15811965764626754,2,39.0,0.31265938766101015,1,10.0,0.5152316073239397,1,6.0,0.5863804332889907,24,1825.0,0.19867131086490686,2,198.0,0.5552748419779778,131,8927.0
225.0,143,1749.0,5.948979591836735,4.54212837439118,35,1843.0,0.07458743151487039,2,21.0,0.4954447529038098,0,25.0,0.5395204853830607,0,0.0,0.9418718220716731,34,2654.0,0.01304661732128714,1,82.0,0.6000138953763008,4,18.0,0.12661352118727814,6,58.0,0.4125720215831705,1,20.0,0.7668107292993177,0,4.0,0.936228287534621,29,2561.0,0.10891851295435573,1,13.0,0.3912201060162297,1,17.0,0.7125667830851712,5,22.0,0.5420002709345711,17,1801.0,0.19212451406399003,7,223.0,0.4283798228844196,143,9362.0
230.0,149,2005.0,6.819727891156463,4.31978035877417,36,2023.0,0.0982749056594689,5,28.0,0.3668650422659595,5,21.0,0.3063397092655719,0,0.0,0.9368923313140829,31,2548.0,0.1404011955597399,0,17.0,0.7004001843983572,0,21.0,0.6973776992171519,6,88.0,0.4265017988924193,1,25.0,0.8469187631439449,2,7.0,0.44554215920516343,34,2718.0,0.07235006115056987,0,1.0,0.17232471416611927,1,22.0,0.8164993719779235,6,48.0,0.3627641175398484,12,1862.0,0.23328430818261417,10,267.0,0.054171805547720386,149,9696.0
235.0,134,1943.0,6.349673202614379,4.4975615113229175,31,1961.0,0.10472991341497165,6,58.0,0.3181017993917708,2,26.0,0.08992581914098947,0,2.0,0.8850851980504738,22,2156.0,0.28799902906841995,0,4.0,0.5740589474746728,0,8.0,0.931210345631036,7,118.0,0.11345958100013478,0,2.0,0.6623162401851592,2,12.0,0.45252583496021725,31,2600.0,0.09361548997748846,0,4.0,0.438443970636806,0,4.0,0.6401089556992179,6,78.0,0.3806500733728051,13,1922.0,0.18508898191702217,14,332.0,0.16151264152701114,134,9287.0
240.0,130,1808.0,5.75796178343949,4.988008496332678,24,1670.0,0.16713010982663576,3,54.0,0.5209526586815435,7,36.0,0.00043388022632149864,0,4.0,0.8992918713200837,18,2246.0,0.24573950975619083,0,4.0,0.7884554261222223,2,7.0,0.32955002539512745,7,153.0,0.20564321343917888,2,5.0,0.5750654289380124,2,11.0,0.7231983461184794,24,2202.0,0.0812990672410732,0,6.0,0.8168419102268704,1,4.0,0.26007582269276036,6,110.0,0.5182564548395208,20,2010.0,0.08633819270596871,14,402.0,0.16719056285416148,130,8924.0
245.0,102,1326.0,4.19620253164557,5.175941964850554,17,1761.0,0.1695037751968935,0,14.0,0.7586590126084751,1,44.0,0.26569864137847576,0,4.0,0.932459273874969,15,2322.0,0.22320464306675314,2,7.0,0.30327252781116004,6,35.0,0.08504313283835453,1,117.0,0.5519132775262592,0,1.0,0.639560241401265,1,8.0,0.7041463637333797,16,2168.0,0.0985054002849617,0,6.0,0.9124182557823838,1,13.0,0.23026268444594292,6,142.0,0.3464954770533522,28,2135.0,0.03243370120164533,8,351.0,0.06229775041432376,102,9128.0
250.0,100,1080.0,3.495145631067961,5.502432057657731,14,1836.0,0.18429598256680504,1,5.0,0.49100803884509653,0,14.0,0.8410783570248482,0,0.0,0.693210657557341,17,2398.0,0.1479149319189888,0,7.0,0.3087291689395827,7,74.0,0.3933810869702998,0,14.0,0.6774361143933194,0,0.0,0.9613082526012768,4,17.0,0.4485686496207301,12,2233.0,0.22399445819083436,0,4.0,0.7235377221043473,1,13.0,0.8196024797635169,9,183.0,0.27685601679963373,33,2289.0,0.08940352555439526,2,175.0,0.27693561951072293,100,9262.0
255.0,131,1458.0,4.843853820598007,4.844082945619115,15,1903.0,0.15527025000929778,5,25.0,0.3831373767684446,0,6.0,0.9003171110763256,2,7.0,0.1733698003098326,24,2503.0,0.034859179251816086,1,7.0,0.3252649459977078,7,109.0,0.6051099088260897,0,0.0,0.3203185517168541,1,1.0,0.5942350656136457,8,48.0,0.23510734072881123,13,2294.0,0.2623930643583055,4,14.0,0.5122436715273314,0,2.0,0.9069021562933999,13,247.0,0.3599966970219674,36,2466.0,0.08885172399015237,2,108.0,0.4079795993090547,131,9740.0
260.0,156,1914.0,6.134615384615385,4.173819856610052,24,2000.0,0.09919912578125938,6,55.0,0.3823252511687836,1,5.0,0.2807955085434885,0,3.0,0.7148212452364026,31,2642.0,0.032797362189882294,0,4.0,0.9497261666483461,7,140.0,0.4835328417589616,0,4.0,0.4983850251027733,2,10.0,0.503001716165385,3,55.0,0.4024519902284908,22,2380.0,0.18358062161095948,6,43.0,0.4328246339793677,2,5.0,0.2065845281064833,13,308.0,0.28019562819751653,33,2355.0,0.06475825958017208,6,132.0,0.5142013530462938,156,10141.0
265.0,165,2121.0,6.886363636363637,4.140810285562469,29,2130.0,0.1044831349494961,6,85.0,0.42986724236698587,7,32.0,0.0014168784943422777,0,0.0,0.9043676012845847,36,2814.0,0.02545680632694023,0,4.0,0.9242638038251914,11,183.0,0.30662703044832174,0,4.0,0.9108091801485421,0,2.0,0.6264436685373854,2,24.0,0.5394693167312422,29,2507.0,0.08477267810417467,6,73.0,0.32175532561134695,0,14.0,0.20672391259120806,8,276.0,0.10678486904190498,25,1980.0,0.21013295654557795,6,162.0,0.6346684507711738,165,10290.0
270.0,146,1958.0,6.37785016286645,4.210514597815917,30,2038.0,0.10657263569315058,0,66.0,0.48348968830274713,8,75.0,0.3354505377675107,1,2.0,0.5190475600120282,30,2688.0,0.037469711620876596,1,7.0,0.6561086710183038,13,247.0,0.22098955665394326,0,4.0,0.921216445163785,0,2.0,0.7868393199665578,0,9.0,0.5019673363325917,31,2372.0,0.04899569584066243,6,107.0,0.26866725007158543,0,4.0,0.8763652258460013,3,141.0,0.20895050708736507,17,2062.0,0.21576700789531142,6,192.0,0.5793920779590694,146,10016.0
275.0,135,1796.0,5.850162866449511,4.884526254725618,25,1723.0,0.16181809785169138,2,11.0,0.6532063564489617,8,115.0,0.40575037407005504,3,13.0,0.0914731926639537,23,2259.0,0.20657994566325172,2,19.0,0.7622008057195618,13,312.0,0.0,1,6.0,0.13032048378793054,0,4.0,0.8607661508621451,1,3.0,0.733478770308955,24,1835.0,0.07061884428211684,6,137.0,0.46957967975668563,0,4.0,0.9398494694097924,2,106.0,0.4528193683063116,16,2135.0,0.14059766671349794,9,230.0,0.2635504560490566,135,8912.0
280.0,111,1560.0,5.131578947368421,4.7348620317954575,16,1707.0,0.18710719361471603,0,7.0,0.7674917541494514,3,103.0,0.28959389557348175,0,16.0,0.5298306311510658,15,2212.0,0.28941337509498827,0,4.0,0.6667827980015555,13,377.0,0.06709450150316744,5,26.0,0.06846994477691837,0,4.0,0.9640981973458259,1,8.0,0.7619071909265638,16,1798.0,0.12396725086253238,6,171.0,0.40886781911372944,1,3.0,0.4639534645282673,7,126.0,0.46415305442079163,16,2211.0,0.08521337058782638,12,289.0,0.18940452601183166,111,9062.0
285.0,99,910.0,2.973856209150327,4.496550983289628,13,1771.0,0.19030222655062443,2,7.0,0.5262602921475655,5,54.0,0.20392436228514055,0,6.0,0.8941062639042715,13,2281.0,0.24433732308021963,2,7.0,0.4549430685093814,7,339.0,0.10661686929237578,0,25.0,0.5547870414394174,0,4.0,0.4614459423208527,0,0.0,0.6913163453819479,13,1862.0,0.23649779177728972,3,133.0,0.3748158352397378,5,24.0,0.32487026173582206,7,157.0,0.3242320856041155,22,2314.0,0.10380536010056496,7,243.0,0.1367815422779062,99,9227.0
290.0,95,767.0,2.4741935483870967,5.263306485508396,14,1836.0,0.1915109553966335,1,12.0,0.4311701919423722,2,67.0,0.47373314214714013,1,6.0,0.7445951555685214,13,2343.0,0.14513341179013353,5,24.0,0.30626790624856187,1,187.0,0.34808283646050925,0,8.0,0.8579628222680565,5,26.0,0.3958121141722393,3,7.0,0.5527679688657384,12,1918.0,0.27013924650313603,0,15.0,0.5942818022742141,1,29.0,0.6021668187013912,7,192.0,0.11682696984235756,29,2447.0,0.08282249222148523,1,83.0,0.40497414332915754,95,9200.0
295.0,124,1268.0,3.9256965944272446,5.121138479114006,21,1927.0,0.1454305271286356,3,14.0,0.45357322573657655,2,57.0,0.7343490549829286,3,18.0,0.576231142623067,20,2433.0,0.12044568778316067,4,32.0,0.16312840253947888,1,124.0,0.4974166729280736,0,4.0,0.900612379115528,6,56.0,0.5524127661573809,0,5.0,0.6596875984014428,19,1995.0,0.19997940960030383,2,9.0,0.23946068617716504,0,7.0,0.7771579120902841,7,229.0,0.057487173023329376,35,2607.0,0.05180471488085842,1,63.0,0.22040384575948763,124,9580.0
300.0,148,1623.0,5.1198738170347005,4.294494800793621,28,2053.0,0.08511116211052835,0,8.0,0.5095198552473735,4,73.0,0.5873523257222633,2,15.0,0.16520810363357724,28,2561.0,0.08223052994675506,4,31.0,0.35806442387306475,5,144.0,0.6147742960473286,2,12.0,0.27751064100301204,6,86.0,0.5438066816763307,0,0.0,0.8604499736090234,25,2108.0,0.11456033507014787,6,38.0,0.11864386389652122,1,6.0,0.42154227176332987,1,171.0,0.5403585320429133,31,2477.0,0.13904725091697206,5,89.0,0.5183005270963024,148,9872.0
305.0,165,1992.0,6.384615384615385,4.319590915103047,35,2211.0,0.0967366607106223,0,0.0,0.872441643514934,9,105.0,0.4387674608579447,1,10.0,0.3540011319509418,34,2719.0,0.00100952145990745,1,27.0,0.36942511353021523,5,165.0,0.5988187162039726,0,12.0,0.48490141637147377,4,74.0,0.2502128090787595,1,8.0,0.6043658038477745,34,2262.0,0.11500080196503921,6,68.0,0.4193634331147677,8,34.0,0.19279521926334822,0,29.0,0.8372424709416643,22,1903.0,0.21002160310793458,5,114.0,0.6407871524900611,165,9741.0
310.0,152,2269.0,7.135220125786163,4.7457524964926225,36,2388.0,0.09477276193214526,1,1.0,0.6523120637759596,9,150.0,0.32838771212007833,1,3.0,0.3206789599175467,31,2568.0,0.05203933457670886,1,7.0,0.7412535644325622,2,107.0,0.5169424306441923,0,8.0,0.721555346735785,3,22.0,0.4120462728630511,3,18.0,0.6860130727206865,36,2441.0,0.09858434868099937,0,56.0,0.6287567981840884,8,78.0,0.1694964278219723,1,28.0,0.42898723480206624,15,1994.0,0.21097051699425537,5,139.0,0.4995052174004179,152,10008.0
315.0,133,2063.0,6.507886435331231,4.777094473908113,32,2284.0,0.10054191227165686,3,14.0,0.5291307475087843,9,195.0,0.17206309516268312,3,15.0,0.6226323317378637,22,2097.0,0.20549515365076906,0,2.0,0.9074068289062258,0,3.0,0.6303096182562676,2,12.0,0.6897797309337406,0,16.0,0.31551826214238327,0,8.0,0.7082021470683386,31,2300.0,0.07804468409542006,1,10.0,0.2967927820915779,8,120.0,0.3600929151202338,1,35.0,0.20480912682449554,13,2065.0,0.19039740349086906,8,168.0,0.0919569081758453,133,9344.0
320.0,107,1473.0,4.736334405144695,4.71325526631923,25,1915.0,0.16742229973878067,0,8.0,0.6923338367882684,3,137.0,0.23334002027983694,0,10.0,0.6520798239632152,15,2187.0,0.28146377343028445,2,5.0,0.5615352808349536,4,15.0,0.27715026869540926,2,26.0,0.6298563649934983,5,25.0,0.41577679319926963,2,6.0,0.503506695891515,23,1855.0,0.08320731891975741,0,13.0,0.49988079387549916,8,162.0,0.43782295555668116,0,4.0,0.8949880840138039,14,2130.0,0.14920270226199356,4,135.0,0.13582159354913517,107,8633.0
325.0,92,1201.0,3.812698412698413,5.2485432497525775,15,1766.0,0.20980439719187027,0,4.0,0.9037497233758762,1,26.0,0.6210578742128211,0,4.0,0.8526997957805897,14,2260.0,0.24067270792227974,0,12.0,0.20919725047661505,5,40.0,0.3041190738887049,0,8.0,0.5748055509882506,1,25.0,0.5558198535622788,8,34.0,0.33592830503333776,16,1950.0,0.09375735658195329,0,6.0,0.8648734706396441,11,207.0,0.28001307638276435,0,4.0,0.8650418378094116,21,2221.0,0.07144331044457701,0,31.0,0.6117642504595406,92,8598.0
330.0,100,1041.0,3.2735849056603774,5.476034744837557,13,1827.0,0.21410230405658737,1,3.0,0.6661355958947978,0,5.0,0.8509807062794064,0,4.0,0.8647999745343832,9,2017.0,0.155445416429333,5,22.0,0.11651426946907815,5,67.0,0.172142231584947,0,4.0,0.846450354474202,2,12.0,0.519119604475119,2,42.0,0.5577479357854398,16,2027.0,0.20485278637834975,1,8.0,0.5849830162815249,14,272.0,0.16446933306948705,0,0.0,0.8503475745886311,28,2344.0,0.08566007752969027,4,38.0,0.49227582699899675,100,8692.0
335.0,121,1233.0,3.853125,5.231018339289966,12,1885.0,0.18376365378211684,2,9.0,0.46664010347165197,2,10.0,0.5717053173619312,2,7.0,0.6005700771722378,10,1328.0,0.097362902932513,5,47.0,0.608022222137311,7,100.0,0.21750115968339861,2,5.0,0.5812979090129253,0,4.0,0.7419506385097994,3,17.0,0.578490463048491,16,2104.0,0.26310516693832836,6,25.0,0.366334517528225,14,346.0,0.057853434997022515,0,0.0,0.9739112072286429,34,2500.0,0.07570123080593101,6,61.0,0.460482493425405,121,8448.0
340.0,128,1639.0,5.121875,4.648958338274374,19,1967.0,0.1761571029786562,0,5.0,0.6106786957982786,6,33.0,0.3701553552662391,6,30.0,0.40500188236583745,7,1354.0,0.19787863517043983,5,72.0,0.6121554953802165,1,80.0,0.46255703819570765,2,19.0,0.45779461073284056,0,0.0,0.8475452036378076,2,24.0,0.36042466106135024,23,2200.0,0.14634347743480006,1,33.0,0.19026531019541,14,420.0,0.2677319147483636,0,2.0,0.3550999210492217,36,2677.0,0.09597650326604128,6,91.0,0.3827167267208754,128,9007.0
345.0,149,2098.0,6.618296529968454,4.532061819571925,27,2083.0,0.1132244809674307,0,0.0,0.9183414065406966,7,68.0,0.09168312999927294,8,69.0,0.3330554883987432,8,1362.0,0.19685646150667302,9,108.0,0.36442322386162285,2,4.0,0.6188001328251342,0,4.0,0.9059726127282958,0,0.0,0.41680449294099725,6,42.0,0.3606838260740877,29,2329.0,0.08008551902975632,3,19.0,0.5235378894662399,14,490.0,0.42636584895134005,0,4.0,0.802244427138577,30,2536.0,0.17595023437023913,6,125.0,0.22040937666140867,149,9243.0
350.0,156,2186.0,6.89589905362776,4.504309243093333,34,2230.0,0.0957507513536268,1,1.0,0.7525155416923939,7,103.0,0.0,8,109.0,0.10561903252826171,15,1416.0,0.10803703141267715,13,166.0,0.26491166777386027,0,0.0,0.804891981421123,0,4.0,0.8304377519861414,3,8.0,0.5210715880324752,1,36.0,0.5666579496495625,35,2487.0,0.09718441160651674,0,11.0,0.7360402139711767,11,451.0,0.1500207972818445,0,8.0,0.7619827251351491,22,2011.0,0.19241053809362546,6,157.0,0.4267143158824705,156,9198.0
355.0,142,1965.0,6.064814814814815,4.7373410769300985,36,2405.0,0.09764826228126514,2,9.0,0.48961737044010917,1,90.0,0.21361296393854953,8,153.0,0.18210111173108556,21,1508.0,0.05886090385609951,13,231.0,0.07067004541267873,0,0.0,0.791603720608101,1,1.0,0.6833568182871828,1,8.0,0.5514963476788519,3,13.0,0.6890196045406838,30,2329.0,0.12978559147022198,0,4.0,0.6722511663317922,8,266.0,0.13304842908465062,0,4.0,0.7744749229529017,18,1531.0,0.16219113542646657,0,115.0,0.7206467190008744,142,8667.0
360.0,119,1692.0,5.254658385093168,4.742722992257783,31,2312.0,0.09049364247520518,0,7.0,0.6030537153959201,0,25.0,0.7585574264156294,2,130.0,0.6294001510605117,28,1638.0,0.04071129305704894,13,296.0,0.0,2,2.0,0.0087542387501701,3,12.0,0.2886445244166783,1,5.0,0.7227757376851661,2,9.0,0.3868187268878655,24,1930.0,0.11506515211296446,2,10.0,0.5622383123969703,3,275.0,0.35516728091589594,0,8.0,0.7965056919490672,8,1476.0,0.19968059414387057,0,6.0,0.6396953022571321,119,8141.0
365.0,115,1307.0,4.1230283911671926,5.285722596799764,25,1947.0,0.14838609234460293,0,4.0,0.9539795127373113,1,28.0,0.8131908723847793,0,43.0,0.7182359649267671,28,1521.0,0.138412599430981,7,278.0,0.22079945925218636,3,19.0,0.17963229832300315,5,35.0,0.1290727219721565,1,10.0,0.7920785953112678,7,23.0,0.33860883293577326,18,2031.0,0.09588971415235031,3,27.0,0.7106771560892484,8,274.0,0.3289426785771173,0,4.0,0.8548355508614365,7,1482.0,0.22550728785625,2,5.0,0.39280849351527286,115,7731.0
370.0,108,1014.0,3.16875,5.441914081362883,16,1927.0,0.20478631713513837,1,3.0,0.8083006344853357,2,34.0,0.6508772319978519,3,52.0,0.2578701404799543,22,1131.0,0.24636019662513048,0,135.0,0.7170268670329131,0,10.0,0.7672737871429571,6,65.0,0.09225031916663304,0,0.0,0.7493000218457291,7,60.0,0.34641152680103265,15,2106.0,0.09934103302591751,0,12.0,0.6819958420481049,13,328.0,0.2571161198436808,0,4.0,0.8940909746420621,14,1536.0,0.2599303330127099,9,38.0,0.06417741833929051,108,7441.0
375.0,118,991.0,3.1163522012578615,4.986003606614795,13,1993.0,0.19974808300406055,2,10.0,0.5883205037872004,7,57.0,0.5145181382723555,8,85.0,0.12565337896341847,17,1216.0,0.17677996659749806,3,139.0,0.5652259772954881,0,4.0,0.9235732778934939,0,53.0,0.610290271002561,3,9.0,0.6181847090438115,2,58.0,0.44200403046758674,15,2175.0,0.19565194658811358,3,9.0,0.3355424712729528,13,393.0,0.07010314205869535,0,0.0,0.5851965052067912,20,1625.0,0.18317008775670665,12,95.0,0.2861381041749986,118,7921.0
380.0,125,1220.0,3.777089783281734,4.723101640955757,13,2056.0,0.19440094248433157,1,5.0,0.4021119060637708,8,97.0,0.2964200243574531,2,53.0,0.5820890242588902,12,1286.0,0.18659255238058176,7,167.0,0.15219384667461708,2,8.0,0.6278960564313243,0,0.0,0.8383147245652123,0,5.0,0.5595917198248743,2,10.0,0.5478784396215521,20,2267.0,0.2083250604026658,4,30.0,0.14457625410535146,15,469.0,0.03147150338582431,0,0.0,0.7917309768771277,27,1743.0,0.06400743036378602,12,155.0,0.40549775431103174,125,8351.0
385.0,147,1632.0,4.945454545454545,4.6256367812162225,14,1884.0,0.16363125679046076,3,18.0,0.5484281387670902,4,76.0,0.1741190557228613,0,9.0,0.6950877273241453,15,1348.0,0.21272154579322705,13,218.0,0.22428692702956762,7,36.0,0.46711770561966554,0,0.0,0.5354577461929959,2,5.0,0.6615755465160637,1,4.0,0.5780412840677979,27,2387.0,0.1193673542529904,0,19.0,0.7256432540282145,15,550.0,0.26105425447884356,0,4.0,0.40083815582983495,34,1900.0,0.09566937378727883,12,211.0,0.1754479794346403,147,8669.0
390.0,152,2052.0,6.313846153846153,4.764151446113549,12,1484.0,0.17903963865215647,3,33.0,0.662395528149713,3,31.0,0.3364103568519155,1,13.0,0.537868881846929,14,1215.0,0.1790882711878683,13,285.0,0.2973360745272854,7,71.0,0.27515574255525965,0,0.0,0.4003710257711781,3,17.0,0.47038281188261943,1,7.0,0.711571397638896,35,2545.0,0.049603756527402135,0,4.0,0.9419973205551418,15,625.0,0.3800092932295238,0,4.0,0.8765202146455432,37,2081.0,0.14904460250527254,8,212.0,0.10896034473432686,152,8627.0
395.0,146,2472.0,7.7492163009404385,4.989735421546896,12,951.0,0.2296171183708908,3,48.0,0.7208948806769029,1,28.0,0.6828634395757011,1,9.0,0.7394429502308321,13,920.0,0.15792886454469116,13,352.0,0.3069565481000824,7,110.0,0.0961105500142532,0,0.0,0.9248900433064112,4,37.0,0.47870980863509205,1,12.0,0.7844742602464488,36,2724.0,1.5650662467772168e-05,0,0.0,0.818638302674487,15,696.0,0.2690836365359578,0,4.0,0.9288960326262155,37,2266.0,0.11248103078767031,3,141.0,0.3461407130171133,146,8298.0
400.0,133,2707.0,8.566455696202532,4.595219203394637,6,975.0,0.2794031907552366,6,70.0,0.45172190150563746,1,25.0,0.8290117514712093,1,3.0,0.6476854279922863,11,977.0,0.1676339997350081,13,419.0,0.1590264862153493,7,145.0,0.3431865249244469,0,0.0,0.9019514770957417,0,18.0,0.7083636109215784,0,4.0,0.634118382441844,36,2908.0,0.024003140642894414,0,0.0,0.9351956485521015,19,784.0,0.16661830660386376,0,0.0,0.9275798259483024,31,2150.0,0.09202797369066487,2,139.0,0.48002103523661527,133,8617.0
405.0,150,2807.0,8.911111111111111,4.268708619697569,7,997.0,0.3014933485147853,11,114.0,0.1714455319279598,2,32.0,0.5231370708016814,1,5.0,0.8305243503117042,14,1030.0,0.11455926510285301,18,501.0,0.1288105215805073,7,180.0,0.33757438456612215,3,6.0,0.2629361987402335,2,6.0,0.5259353913527997,3,13.0,0.6261596293055101,30,2756.0,0.1367892551686691,0,4.0,0.7379572387216924,19,879.0,0.09225201450473686,0,0.0,0.8939427232942243,27,1774.0,0.0724136531327954,6,162.0,0.636108264000004,150,8459.0
410.0,135,2582.0,7.993808049535604,4.364088167302621,13,1049.0,0.2529332198298087,15,186.0,0.19965204432083034,7,62.0,0.3987613900169593,0,0.0,0.7280526189364036,15,1102.0,0.10967314941486421,19,596.0,0.19956414913570472,2,142.0,0.3922105968309609,1,15.0,0.2698832690805388,0,5.0,0.6280456312735204,5,32.0,0.5020639782203872,22,2313.0,0.24022447470427322,0,4.0,0.9128378922019232,19,976.0,0.04274417179359371,0,0.0,0.026198809559760585,16,1763.0,0.10855868620721398,1,119.0,0.48421943866179185,135,8364.0
415.0,126,2173.0,6.604863221884498,4.627013649927041,16,945.0,0.17699335241913836,15,265.0,0.22674180774764852,1,41.0,0.5437160473797763,0,0.0,0.8347398683307807,22,1200.0,0.15526349312022672,19,687.0,0.12279349603062227,4,47.0,0.5412228375286955,0,8.0,0.8312937446475447,0,0.0,0.9460376941176544,1,27.0,0.40162110227615794,16,2271.0,0.19307939099894428,0,2.0,0.8855704756919099,13,874.0,0.26569296349658084,1,11.0,0.3590688602294316,13,1822.0,0.12965513631277337,5,23.0,0.30382272054266896,126,8223.0
420.0,115,1458.0,4.486153846153846,4.84954987186419,15,694.0,0.17334155225887973,15,340.0,0.3686208852641479,2,15.0,0.6275859925350559,0,6.0,0.7875979342524903,29,1333.0,0.11883513326428309,14,641.0,0.08867185440133678,0,16.0,0.2895616786936975,0,4.0,0.9195523844548344,1,2.0,0.6762251836491383,2,9.0,0.5334386676307749,14,2343.0,0.12592396281128695,1,3.0,0.5654924242412569,3,584.0,0.40299710493547686,0,8.0,0.8110326743388807,14,1885.0,0.24496141860083603,5,42.0,0.19558312919379742,115,7925.0
425.0,122,1310.0,3.9457831325301207,4.594488639846413,13,677.0,0.1848828712567719,16,416.0,0.252021286485434,3,17.0,0.2998653125499428,0,4.0,0.9368987452224581,36,1495.0,0.04972164039644055,4,445.0,0.39750511483757667,0,8.0,0.6465451223207727,1,3.0,0.4572638229724443,3,12.0,0.44996273736267023,1,1.0,0.6125352300931994,9,2123.0,0.12401481616388284,6,24.0,0.3057912838185783,3,590.0,0.2289121512409705,0,6.0,0.8539695685816279,21,1975.0,0.20375017083083222,6,44.0,0.3332317701872384,122,7840.0
430.0,136,1355.0,3.973607038123167,4.617364443962153,14,739.0,0.2042857843722664,14,401.0,0.20040730885954525,7,41.0,0.4245554498246939,1,6.0,0.5160636682312267,30,1446.0,0.11057684503232523,3,385.0,0.520187032110214,0,8.0,0.8877977387215101,7,24.0,0.000604277694400529,0,11.0,0.5633642817728184,2,11.0,0.4238743825797805,7,1570.0,0.2511069421936565,7,59.0,0.523269126567274,10,626.0,0.010820727442842161,1,3.0,0.4381264768265695,27,2101.0,0.08316129057239559,6,61.0,0.3031848437182114,136,7492.0
435.0,128,1306.0,3.8753709198813056,4.710064050939358,9,643.0,0.2175886568165826,8,316.0,0.2766234114706275,8,79.0,0.3148260948170482,6,21.0,0.3454220406353634,23,1218.0,0.22367629587529927,8,414.0,0.4848002382499042,2,11.0,0.4784082791043123,1,33.0,0.2815062376116436,0,4.0,0.8484966350919338,0,7.0,0.6147723979586915,7,1592.0,0.2727384024390734,7,94.0,0.41903370749397695,7,525.0,0.31930833880962856,2,16.0,0.1865071358297953,34,2262.0,0.011416791878748514,6,91.0,0.3782303389267148,128,7326.0
440.0,104,1241.0,3.693452380952381,5.0152674923590865,7,448.0,0.23869134185633126,2,267.0,0.460369438117925,4,76.0,0.08700022500035956,0,28.0,0.4668943333920694,15,1232.0,0.20516786878523954,12,468.0,0.28147225727877845,2,12.0,0.3244801785639885,0,4.0,0.5986718151563368,1,8.0,0.6889433320446818,0,0.0,0.8438557911813822,11,1632.0,0.16489133335411754,9,137.0,0.083291006235296,0,228.0,0.6311973039697718,4,30.0,0.6689243025010088,36,2439.0,0.0745455173887508,1,72.0,0.4615365815566494,104,7081.0
