step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
320.0,64,9681.0,146.6818181818182,0.3894226327678217,64,9682.0,0.028477622378636578,64,9682.0
325.0,66,10004.0,142.9142857142857,0.8265330606344626,66,10005.0,0.057240975489877395,66,10005.0
330.0,66,10334.0,143.52777777777777,0.9051132063900984,66,10335.0,0.06147011251531512,66,10335.0
335.0,70,10672.0,148.22222222222223,0.009868247004514295,70,10673.0,0.0006658710306005833,70,10673.0
340.0,72,11031.0,149.06756756756758,0.3590640398672032,72,11032.0,0.02636533125427618,72,11032.0
345.0,66,9805.0,132.5,0.4443730605210365,66,10850.0,0.02237855998929439,66,10850.0
350.0,59,7859.0,103.40789473684211,1.7575997342713798,59,10113.0,0.0638474150608924,59,10113.0
355.0,50,6008.0,79.05263157894737,3.0921900341865625,50,8863.0,0.08780944988225563,50,8863.0
360.0,42,4270.0,59.30555555555556,3.8113464505408654,42,7631.0,0.09992810446842876,42,7631.0
365.0,38,3429.0,46.33783783783784,5.206358059978175,38,6658.0,0.2445354356903305,38,6658.0
370.0,43,3630.0,49.726027397260275,4.645257382922198,43,5740.0,0.20620548633372887,43,5740.0
375.0,45,3853.0,52.067567567567565,4.427170457084533,45,4681.0,0.1887159225347617,45,4681.0
380.0,46,4083.0,57.50704225352113,3.7820611425124815,46,4084.0,0.17518075211701067,46,4084.0
385.0,48,4322.0,58.4054054054054,3.89795452930918,48,4322.0,0.18233810297431927,48,4322.0
390.0,49,4563.0,61.66216216216216,3.6747697672320974,49,4563.0,0.15618419665272293,49,4563.0
395.0,50,4807.0,63.25,3.5529593987715904,50,4808.0,0.14318677670621954,50,4808.0
400.0,50,5057.0,63.2125,3.823221660432842,50,5058.0,0.19649122388496593,50,5058.0
405.0,54,5315.0,65.61728395061728,3.389119225911309,54,5315.0,0.1428395283290941,54,5315.0
410.0,56,5594.0,67.39759036144578,3.7937729899994297,56,5594.0,0.16557678652434643,56,5594.0
415.0,56,5874.0,70.7710843373494,3.4811756399364424,56,5874.0,0.15136776068360513,56,5874.0
420.0,58,6163.0,75.15853658536585,3.351404395792154,58,6163.0,0.12744500491948196,58,6163.0
425.0,58,6453.0,75.91764705882353,3.513736879815958,58,6453.0,0.1537366982183702,58,6453.0
430.0,60,6748.0,81.3012048192771,3.089228420476775,60,6748.0,0.12462107481882362,60,6748.0
435.0,60,6927.0,75.29347826086956,3.2186928373948036,60,6927.0,0.17874997737154952,60,6927.0
440.0,70,7247.0,78.77173913043478,1.8151212951980904,70,7247.0,0.09793556698567836,70,7247.0
445.0,70,7560.0,77.9381443298969,1.4651913240511318,70,7585.0,0.08299613934339826,70,7585.0
450.0,67,7875.0,78.75,1.4653530424568095,67,7908.0,0.06316520629933987,67,7908.0
455.0,68,8213.0,78.97115384615384,2.1241657579079978,68,8230.0,0.05728275351363947,68,8230.0
460.0,68,8553.0,82.24038461538461,2.839583988535703,68,8560.0,0.08835928184592477,68,8560.0
465.0,70,8900.0,91.75257731958763,2.928980351971201,70,8901.0,0.1157494389772245,70,8901.0
470.0,70,9250.0,92.5,3.1402180617865167,70,9250.0,0.13095624311953571,70,9250.0
475.0,74,9612.0,94.23529411764706,3.137320380255187,74,9612.0,0.10762262489138309,74,9612.0
480.0,74,9982.0,100.82828282828282,2.774497740460516,74,9982.0,0.11193378841224734,74,9982.0
485.0,75,10354.0,104.58585858585859,2.622055468324234,75,10354.0,0.09959534211066666,75,10354.0
490.0,76,10734.0,108.42424242424242,2.6767429998702057,76,10734.0,0.10424801655897059,76,10734.0
495.0,77,11115.0,106.875,2.7340320849895607,77,11115.0,0.10742091163690225,77,11115.0
500.0,78,11505.0,113.91089108910892,2.504074813446995,78,11505.0,0.10461442902458443,78,11505.0
505.0,78,11895.0,112.21698113207547,3.07552407327333,78,11895.0,0.12608705902916625,78,11895.0
510.0,78,12285.0,118.125,2.8377827818189116,78,12285.0,0.11623015196263868,78,12285.0
515.0,78,12675.0,124.26470588235294,2.4737152966369123,78,12675.0,0.11266400731021724,78,12675.0
520.0,80,13069.0,125.66346153846153,2.628819827953473,80,13069.0,0.0912340600777947,80,13069.0
525.0,76,12125.0,115.47619047619048,2.4278158745172154,76,12995.0,0.09213347319278031,76,12995.0
530.0,70,10684.0,102.73076923076923,2.4030664361609584,70,12485.0,0.10261094213511593,70,12485.0
535.0,61,9795.0,96.02941176470588,2.0367768083876756,61,12593.0,0.07748247323211331,61,12593.0
540.0,55,9367.0,91.83333333333333,2.244473544583856,55,12861.0,0.09251979243685751,55,12861.0
545.0,53,7113.0,72.58163265306122,1.6025498192537107,53,12356.0,0.06381863504612154,53,12356.0
550.0,55,4271.0,41.46601941747573,2.0434216970269077,55,11156.0,0.09390072818755447,55,11156.0
555.0,60,2571.0,25.205882352941178,1.506889860866205,60,11024.0,0.04626556812328248,60,11024.0
560.0,58,1344.0,12.923076923076923,1.99637737496903,58,10526.0,0.0813157511288139,58,10526.0
565.0,62,870.0,8.529411764705882,2.261955758078463,62,9806.0,0.06871837842590313,62,9806.0
570.0,60,1087.0,10.254716981132075,2.738577555793496,60,9546.0,0.11128074754297353,60,9546.0
575.0,66,1360.0,13.333333333333334,2.5407687079991454,66,9175.0,0.08994438329173723,66,9175.0
580.0,68,1496.0,13.851851851851851,2.544251699881176,68,9438.0,0.12367421041499241,68,9438.0
585.0,69,1518.0,13.926605504587156,2.5275304850456775,69,9631.0,0.10233157953060172,69,9631.0
590.0,64,1576.0,14.728971962616823,2.179126058838957,64,9685.0,0.08076772579456924,64,9685.0
595.0,57,1642.0,16.098039215686274,1.962817446792814,57,9651.0,0.06795542790870718,57,9651.0
600.0,55,1860.0,18.78787878787879,2.6794512068146217,55,9696.0,0.08852653072667305,55,9696.0
605.0,62,2158.0,21.58,2.735125417369478,62,9945.0,0.09002417807562854,62,9945.0
610.0,68,2487.0,25.377551020408163,2.330030512730358,68,10271.0,0.05762400945136592,68,10271.0
615.0,76,2848.0,29.36082474226804,1.826030591021439,76,10630.0,0.024141008662785356,76,10630.0
620.0,82,3245.0,35.27173913043478,1.2788697235296127,82,11029.0,0.022677972056460237,82,11029.0
625.0,82,3655.0,41.06741573033708,0.9361487497974963,82,11439.0,0.03507482165314936,82,11439.0
630.0,82,4065.0,47.26744186046512,0.5618697643873687,82,11849.0,0.02227935171123371,82,11849.0
635.0,82,4475.0,52.64705882352941,0.3988688437977969,82,12259.0,0.021489044449286437,82,12259.0
640.0,76,4597.0,53.45348837209303,0.6594362412240304,76,12497.0,0.029944177451277237,76,12497.0
645.0,67,4520.0,52.55813953488372,1.6845823891456058,67,12541.0,0.0592453935494612,67,12541.0
650.0,56,3970.0,44.60674157303371,2.4422691125762883,56,11879.0,0.1021895618762773,56,11879.0
655.0,44,2898.0,34.5,2.8420866304140806,44,9721.0,0.11533292718964713,44,9721.0
660.0,36,2057.0,25.085365853658537,2.786688882833826,36,9891.0,0.1063089958790511,36,9891.0
665.0,40,1454.0,17.518072289156628,2.254765902370313,40,10074.0,0.08927118240631736,40,10074.0
670.0,45,1209.0,14.925925925925926,1.8662780884911387,45,10097.0,0.082616518003208,45,10097.0
675.0,50,1287.0,14.793103448275861,2.1946243320998007,50,9887.0,0.07882859864917366,50,9887.0
680.0,49,1331.0,15.476744186046512,2.0341603740279255,49,9346.0,0.07583192964756835,49,9346.0
685.0,41,1291.0,14.839080459770114,2.51883114808135,41,8116.0,0.09496987166534836,41,8116.0
690.0,41,1335.0,16.08433734939759,3.305905945423999,41,6428.0,0.11485326595399357,41,6428.0
695.0,36,1376.0,17.2,2.548969825215417,36,6576.0,0.10835361638215898,36,6576.0
700.0,44,1525.0,19.303797468354432,2.391025743824781,44,6755.0,0.10732300594647738,44,6755.0
705.0,50,1622.0,19.30952380952381,2.0862062684408644,50,6775.0,0.07812412899024104,50,6775.0
710.0,53,1697.0,19.96470588235294,2.275438657923058,53,6612.0,0.0888725524109775,53,6612.0
715.0,52,1794.0,20.86046511627907,2.7692987811429695,52,6315.0,0.08273557989468006,52,6315.0
720.0,44,1763.0,21.240963855421686,2.250254332189276,44,5922.0,0.08486847077162925,44,5922.0
725.0,41,1676.0,20.19277108433735,3.2171941648483844,41,5018.0,0.14854204976393526,41,5018.0
730.0,39,1729.0,20.583333333333332,3.407041004602927,39,3822.0,0.12053615597893347,39,3822.0
735.0,35,1680.0,20.48780487804878,2.8013714890737718,35,3961.0,0.1348225276410571,35,3961.0
740.0,43,1819.0,22.182926829268293,2.4444199748969235,43,4133.0,0.10130161998690403,43,4133.0
745.0,53,1941.0,22.056818181818183,2.068408187899301,53,4176.0,0.0841425375405636,53,4176.0
750.0,53,2022.0,24.071428571428573,2.085622486697023,53,4055.0,0.07525567172609796,53,4055.0
755.0,48,2021.0,24.646341463414632,2.232901673988346,48,3954.0,0.07600579694630218,48,3954.0
760.0,40,1968.0,23.710843373493976,2.7685154972160544,40,3598.0,0.11342756414187805,40,3598.0
765.0,37,1983.0,24.7875,3.389395374134387,37,3575.0,0.13036673080906114,37,3575.0
770.0,30,1995.0,24.329268292682926,2.9823504024371914,30,3656.0,0.13408036665730735,30,3656.0
775.0,43,2191.0,28.08974358974359,2.6816671567408936,43,3831.0,0.10336320965640217,43,3831.0
780.0,51,2297.0,29.83116883116883,1.558740328474139,51,3844.0,0.037756013409349094,51,3844.0
785.0,53,2362.0,31.07894736842105,2.2568130936883795,53,3743.0,0.06893957076974663,53,3743.0
790.0,42,2346.0,32.136986301369866,2.367182343491959,42,3768.0,0.07799320404308249,42,3768.0
795.0,32,2241.0,29.486842105263158,3.457315933332461,32,3763.0,0.17364913209713825,32,3763.0
800.0,27,2256.0,30.486486486486488,4.021561188517593,27,3654.0,0.16208505744401985,27,3654.0
805.0,34,2350.0,30.92105263157895,3.072241867063896,34,3769.0,0.13055852659115608,34,3769.0
810.0,46,2551.0,35.929577464788736,1.95456267040988,46,3949.0,0.05008410160062435,46,3949.0
815.0,51,2667.0,37.563380281690144,1.6870983553551113,51,4021.0,0.03778806974291543,51,4021.0
820.0,49,2713.0,38.75714285714286,2.460744025418963,49,3927.0,0.0725568746577684,49,3927.0
825.0,41,2796.0,41.73134328358209,3.518668088546846,41,3715.0,0.10093371943177704,41,3715.0
830.0,35,2854.0,40.77142857142857,4.734786798272921,35,3641.0,0.19927520203062232,35,3641.0
835.0,23,2744.0,43.55555555555556,4.793943952064302,23,3606.0,0.25829535161328887,23,3606.0
840.0,23,2676.0,44.6,3.6621202328311115,23,3518.0,0.1817124408549642,23,3518.0
845.0,30,2810.0,43.23076923076923,4.297553009121966,30,3444.0,0.1679191055994176,30,3444.0
850.0,33,2864.0,44.06153846153846,2.9321925450222635,33,3552.0,0.09209138628912325,33,3552.0
855.0,44,3064.0,47.875,2.476049932615619,44,3699.0,0.07412898288129695,44,3699.0
860.0,45,3162.0,49.40625,2.2173225509353856,45,3779.0,0.04829058242375821,45,3779.0
865.0,40,3186.0,48.27272727272727,3.212027438068464,40,3717.0,0.13074515398224076,40,3717.0
870.0,34,3235.0,49.015151515151516,4.686167240907549,34,3598.0,0.20840553306345133,34,3598.0
875.0,22,3118.0,51.114754098360656,3.725940551389311,22,3660.0,0.17357126893715025,22,3660.0
880.0,26,3170.0,54.6551724137931,3.752040226667497,26,3718.0,0.15262085117684526,26,3718.0
885.0,29,3240.0,54.0,3.374879231432082,29,3818.0,0.1283125231272958,29,3818.0
890.0,36,3407.0,54.95161290322581,3.066820923884156,36,3955.0,0.09135620016680265,36,3955.0
895.0,36,3487.0,59.101694915254235,2.2941069322141217,36,4024.0,0.06294695013565513,36,4024.0
900.0,33,3508.0,60.48275862068966,2.5894602063039787,33,3999.0,0.0707799367095945,33,3999.0
905.0,30,3562.0,58.39344262295082,4.4386678664413015,30,3936.0,0.18673716201309223,30,3936.0
910.0,23,3562.0,61.41379310344828,4.476654922703404,23,4038.0,0.22358032182674448,23,4038.0
915.0,24,3622.0,67.07407407407408,3.635060678963937,24,4149.0,0.1474811933023236,24,4149.0
920.0,28,3723.0,68.94444444444444,3.050804490371066,28,4259.0,0.12647758240623433,28,4259.0
925.0,34,3880.0,69.28571428571429,2.4205704805828785,34,4407.0,0.09498026800868566,34,4407.0
930.0,34,3957.0,68.22413793103448,2.057440507582957,34,4487.0,0.06071333212619288,34,4487.0
935.0,31,3971.0,68.46551724137932,2.867453997416116,31,4463.0,0.08451361507279294,31,4463.0
940.0,30,4021.0,64.85483870967742,4.961463634510466,30,4399.0,0.22586227146502608,30,4399.0
945.0,16,1469.0,24.89830508474576,4.820161442961401,16,3474.0,0.22978165572657258,16,3474.0
950.0,11,56.0,1.018181818181818,4.623451548104354,11,1973.0,0.2334230015076329,11,1973.0
955.0,18,95.0,1.6964285714285714,3.4269953027004276,18,1958.0,0.14297613792796385,18,1958.0
960.0,22,151.0,2.7454545454545456,3.1474025855725096,22,1931.0,0.10667475155423635,22,1931.0
965.0,20,188.0,3.2413793103448274,3.409317219901249,20,1987.0,0.12365223595757299,20,1987.0
970.0,25,294.0,5.25,2.5710189038765305,25,2085.0,0.07691793658735337,25,2085.0
975.0,27,287.0,4.864406779661017,3.1317715239712114,27,2152.0,0.16252712210383,27,2152.0
980.0,32,422.0,7.1525423728813555,3.133565028601451,32,2220.0,0.1568694155375981,32,2220.0
985.0,31,477.0,7.693548387096774,2.880881625195005,31,2285.0,0.10332011709657483,31,2285.0
990.0,36,519.0,8.65,2.8524491637089255,36,2272.0,0.07969775638856935,36,2272.0
995.0,30,542.0,9.854545454545455,3.8785792049735694,30,2247.0,0.1142819231395933,30,2247.0
1000.0,23,563.0,10.425925925925926,5.272547975139975,23,2267.0,0.20260020405186413,23,2267.0
1005.0,18,608.0,12.408163265306122,6.284332425577868,18,2238.0,0.26559324419860175,18,2238.0
1010.0,15,373.0,6.907407407407407,6.048316376715582,15,1629.0,0.3638552470202174,15,1629.0
1015.0,16,239.0,4.509433962264151,5.982744640623788,16,776.0,0.33982995497125196,16,776.0
1020.0,20,293.0,5.327272727272727,3.881507680246338,20,700.0,0.19281074487755118,20,700.0
1025.0,24,365.0,6.186440677966102,3.721067491379072,24,732.0,0.14901421258830927,24,732.0
1030.0,17,281.0,4.762711864406779,3.251789091228365,17,734.0,0.11877887759329621,17,734.0
1035.0,22,366.0,6.310344827586207,3.171745004047798,22,741.0,0.1242659302632193,22,741.0
1040.0,24,248.0,4.428571428571429,2.9130780879507987,24,761.0,0.10467747595026314,24,761.0
1045.0,26,314.0,5.322033898305085,3.5741171290777207,26,741.0,0.15655933360615665,26,741.0
1050.0,27,350.0,5.833333333333333,3.051318611231425,27,813.0,0.13574450882180494,27,813.0
1055.0,30,344.0,5.733333333333333,3.2761871309913837,30,838.0,0.11609562232441871,30,838.0
1060.0,29,393.0,6.775862068965517,3.91387903149306,29,880.0,0.13469828957700813,29,880.0
1065.0,23,428.0,8.23076923076923,4.613320483141086,23,915.0,0.17656245456530104,23,915.0
1070.0,16,406.0,8.12,4.6474728393800095,16,957.0,0.24454024122974755,16,957.0
1075.0,23,506.0,10.326530612244898,4.138617498112678,23,1032.0,0.18723057117732828,23,1032.0
1080.0,24,454.0,8.901960784313726,2.8901671183401487,24,1053.0,0.11738491962523083,24,1053.0
1085.0,24,489.0,8.288135593220339,4.249528462835417,24,1037.0,0.2296425378248309,24,1037.0
1090.0,28,522.0,8.557377049180328,3.321038121416675,28,1087.0,0.14552326887378014,28,1087.0
1095.0,31,527.0,8.639344262295081,2.7930948075844335,31,1121.0,0.08660233632404599,31,1121.0
1100.0,32,597.0,10.293103448275861,4.053192139677899,32,1134.0,0.12101373952764519,32,1134.0
1105.0,25,636.0,11.563636363636364,4.981203590747934,25,1148.0,0.1805510147512144,25,1148.0
1110.0,14,575.0,11.5,5.239734628419856,14,1143.0,0.25238346475891155,14,1143.0
1115.0,16,618.0,12.612244897959183,4.614101405453908,16,1131.0,0.21438122372121296,16,1131.0
1120.0,21,620.0,11.071428571428571,4.500164892764013,21,1162.0,0.22805002716348494,21,1162.0
1125.0,29,751.0,13.175438596491228,3.68561380611026,29,1249.0,0.16474502342057457,29,1249.0
1130.0,38,919.0,15.576271186440678,2.4522804678514647,38,1417.0,0.05600134478567696,38,1417.0
1135.0,38,1055.0,18.50877192982456,1.717176856352737,38,1574.0,0.05100947307048205,38,1574.0
1140.0,45,1266.0,22.607142857142858,2.098501713817908,45,1750.0,0.02770412418050848,45,1750.0
1145.0,41,1299.0,23.618181818181817,2.3310800246621968,41,1862.0,0.05580687367880177,41,1862.0
1150.0,31,1196.0,23.45098039215686,3.2152055536677553,31,1813.0,0.08536429491557726,31,1813.0
1155.0,23,1095.0,19.210526315789473,5.561078937279354,23,1748.0,0.2452389749176684,23,1748.0
1160.0,15,972.0,18.692307692307693,6.535331501996836,15,1655.0,0.3173189539013773,15,1655.0
1165.0,13,944.0,19.26530612244898,6.949191589038487,13,1562.0,0.34630391679707473,13,1562.0
1170.0,16,1022.0,21.74468085106383,5.52959776734559,16,1616.0,0.2858558621957562,16,1616.0
1175.0,22,1120.0,24.88888888888889,3.5410646515148048,22,1714.0,0.16948875360507518,22,1714.0
1180.0,24,1096.0,21.49019607843137,3.2153975523671376,24,1767.0,0.1599523748195225,24,1767.0
1185.0,28,1219.0,23.901960784313726,2.9825489265505847,28,1820.0,0.12846819238999196,28,1820.0
1190.0,31,1273.0,20.868852459016395,3.1363872508943733,31,1885.0,0.12983292388639298,31,1885.0
1195.0,30,1286.0,21.796610169491526,3.505525783971665,30,1877.0,0.14762009331719336,30,1877.0
1200.0,26,1327.0,23.696428571428573,4.032977857136559,26,1863.0,0.1461099975991412,26,1863.0
1205.0,24,1358.0,25.14814814814815,5.123447997679172,24,1794.0,0.18821594445166007,24,1794.0
1210.0,18,1392.0,29.0,5.918793872251132,18,1815.0,0.22416184361245384,18,1815.0
1215.0,20,1488.0,30.367346938775512,6.673541074744175,20,1848.0,0.3049747987601228,20,1848.0
1220.0,17,1521.0,33.06521739130435,5.693666078266003,17,1897.0,0.29599434016468357,17,1897.0
1225.0,25,1626.0,31.88235294117647,4.703901367911977,25,1974.0,0.2692837879628213,25,1974.0
1230.0,24,1566.0,27.964285714285715,4.3981731339395855,24,2022.0,0.26139743307919605,24,2022.0
1235.0,28,1660.0,28.135593220338983,3.560671484573061,28,2039.0,0.17384819817135402,28,2039.0
1240.0,34,586.0,9.301587301587302,2.5552549925091315,34,1565.0,0.07635580701152372,34,1565.0
1245.0,39,460.0,7.540983606557377,2.708128921417077,39,904.0,0.07197514487769899,39,904.0
1250.0,45,513.0,8.40983606557377,2.2794919433180283,45,888.0,0.04794810712957572,45,888.0
1255.0,36,473.0,8.298245614035087,2.98013587360038,36,938.0,0.08855585495046941,36,938.0
1260.0,26,361.0,6.685185185185185,2.6286276575470677,26,1040.0,0.06915162209737352,26,1040.0
1265.0,22,308.0,5.5,3.9946453841550666,22,1096.0,0.1876076585195231,22,1096.0
1270.0,17,238.0,4.407407407407407,3.879276741147424,17,1098.0,0.1759902882554498,17,1098.0
1275.0,19,274.0,4.9818181818181815,3.509036410004029,19,1036.0,0.13358211801933337,19,1036.0
1280.0,19,340.0,6.415094339622642,4.514354520775448,19,964.0,0.14507853032071244,19,964.0
1285.0,19,413.0,7.9423076923076925,5.2420342401383175,19,930.0,0.20929232856303318,19,930.0
1290.0,17,493.0,10.48936170212766,6.425918650103734,17,892.0,0.32122055968899066,17,892.0
1295.0,12,313.0,6.659574468085107,6.265197797370112,12,810.0,0.33168367301478896,12,810.0
1300.0,17,338.0,6.377358490566038,5.96274285531049,17,729.0,0.3338899483604598,17,729.0
1305.0,22,438.0,8.11111111111111,4.639778144480875,22,789.0,0.23316486024796043,22,789.0
1310.0,25,494.0,9.148148148148149,2.934281313307003,25,839.0,0.16529397014412142,25,839.0
1315.0,26,542.0,9.854545454545455,2.758028366330493,26,836.0,0.12535249184649463,26,836.0
1320.0,25,632.0,11.087719298245615,3.653024920334362,25,863.0,0.09306348386849082,25,863.0
1325.0,25,725.0,12.5,5.105320162644283,25,950.0,0.17117712823123032,25,950.0
1330.0,17,531.0,10.411764705882353,4.604742317776202,17,938.0,0.2071084324353968,17,938.0
1335.0,16,507.0,9.053571428571429,5.536336765953783,16,844.0,0.31403779668084797,16,844.0
1340.0,22,605.0,10.614035087719298,5.147021979770887,22,842.0,0.2358009637376287,22,842.0
1345.0,24,651.0,10.85,3.1468114974058654,24,927.0,0.11280938390592184,24,927.0
1350.0,27,703.0,11.915254237288135,3.3431580366749,27,984.0,0.09881826945612009,27,984.0
1355.0,26,774.0,13.578947368421053,3.8570384087146117,26,1049.0,0.10294968943608329,26,1049.0
1360.0,24,852.0,15.777777777777779,4.848669682771376,24,1122.0,0.18918752045956946,24,1122.0
1365.0,19,934.0,19.458333333333332,5.920420844670484,19,1181.0,0.2846174221223538,19,1181.0
1370.0,14,754.0,13.0,6.696853003137127,14,1146.0,0.37344088157575556,14,1146.0
1375.0,19,787.0,14.574074074074074,5.898056521553453,19,1046.0,0.31941578165042234,19,1046.0
1380.0,20,737.0,13.4,3.351843814867751,20,1075.0,0.12981028152842258,20,1075.0
