step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
1455.0,14,82.0,2.484848484848485,3.6011802728187896,14,298.0,0.1687726076243925,14,298.0
1460.0,13,82.0,2.484848484848485,2.3016182320652523,13,308.0,0.11037799796792296,13,308.0
1465.0,11,49.0,1.3243243243243243,3.3173626228087376,11,251.0,0.12180121371561164,11,251.0
1470.0,11,39.0,0.9512195121951219,5.700052646179404,11,175.0,0.19601023219637181,11,175.0
1475.0,6,33.0,0.8918918918918919,7.553336380792476,6,141.0,0.34951407484338204,6,141.0
1480.0,0,0.0,0.0,7.790080487297648,0,119.0,0.4170426708661272,0,119.0
1485.0,6,19.0,0.6129032258064516,5.545948028782235,6,138.0,0.2885451877854897,6,138.0
1490.0,11,62.0,2.066666666666667,3.178616756561337,11,181.0,0.1875377087713017,11,181.0
1495.0,17,137.0,4.151515151515151,1.8300455273873384,17,256.0,0.1097662818796687,17,256.0
1500.0,26,249.0,6.72972972972973,1.2238791922703074,26,368.0,0.06878317671087501,26,368.0
1505.0,31,391.0,9.775,1.0479421975725627,31,510.0,0.03131032353499394,31,510.0
1510.0,38,564.0,13.428571428571429,1.2960514159858052,38,685.0,0.06992742297121575,38,685.0
1515.0,33,556.0,13.238095238095237,1.489694219254837,33,776.0,0.08819659774093183,33,776.0
1520.0,23,414.0,9.409090909090908,3.8525273471992296,23,760.0,0.18319922218465592,23,760.0
1525.0,17,303.0,6.886363636363637,5.446844081054888,17,658.0,0.22456008582546721,17,658.0
1530.0,7,113.0,2.6904761904761907,4.990885274906025,7,696.0,0.22684905715003423,7,696.0
1535.0,8,29.0,0.7837837837837838,5.321574322479165,8,719.0,0.20937659258688937,8,719.0
1540.0,14,88.0,2.2564102564102564,4.175500860334508,14,778.0,0.1741044795212282,14,778.0
1545.0,15,93.0,2.4473684210526314,2.4873149803627035,15,767.0,0.13172356766419643,15,767.0
1550.0,10,51.0,1.275,3.847864704592356,10,657.0,0.18076746620941564,10,657.0
1555.0,8,31.0,0.7380952380952381,5.43833377953314,8,476.0,0.19097089403678538,8,476.0
1560.0,7,30.0,0.7692307692307693,6.623038189962912,7,348.0,0.30192820415741417,7,348.0
1565.0,2,3.0,0.08333333333333333,7.109396138348127,2,315.0,0.4292994244288644,2,315.0
1570.0,6,25.0,0.6756756756756757,6.8065849932816755,6,332.0,0.3392246178871466,6,332.0
1575.0,12,70.0,1.9444444444444444,4.570891281002103,12,377.0,0.21823704411418943,12,377.0
1580.0,12,66.0,1.6923076923076923,3.307527517954651,12,358.0,0.1336851492337155,12,358.0
1585.0,11,51.0,1.275,3.832279987487527,11,212.0,0.13917652558808374,11,212.0
1590.0,10,41.0,0.9761904761904762,5.218088363295158,10,172.0,0.1877507663573867,10,172.0
1595.0,8,42.0,1.0,7.2733218333515515,8,152.0,0.3454237659729041,8,152.0
1600.0,1,1.0,0.02564102564102564,7.810480586910107,1,128.0,0.4445282793367196,1,128.0
1605.0,5,15.0,0.39473684210526316,7.239807877998454,5,139.0,0.35454409811803383,5,139.0
1610.0,12,58.0,1.5263157894736843,5.518247905973997,12,182.0,0.2473462098900445,12,182.0
1615.0,18,134.0,3.4358974358974357,3.7295493139789824,18,259.0,0.1642287253790901,18,259.0
1620.0,18,141.0,3.357142857142857,2.5242256706327404,18,300.0,0.10065865467387436,18,300.0
1625.0,17,97.0,2.3658536585365852,3.0947665307778394,17,281.0,0.1004389547785688,17,281.0
1630.0,15,88.0,2.046511627906977,5.164921486753264,15,265.0,0.18215130268280624,15,265.0
1635.0,7,54.0,1.35,7.1903343078156805,7,235.0,0.3397679578204405,7,235.0
1640.0,2,3.0,0.08571428571428572,7.100243306204779,2,205.0,0.3866083371115483,2,205.0
1645.0,7,26.0,0.7647058823529411,6.3498478777402365,7,220.0,0.27946803553667543,7,220.0
1650.0,12,75.0,2.142857142857143,4.40736639469551,12,269.0,0.18187196215080262,12,269.0
1655.0,12,68.0,1.7894736842105263,3.2388503315300547,12,277.0,0.18849704711737322,12,277.0
1660.0,10,37.0,0.925,4.117999338810648,10,242.0,0.19413327130150634,10,242.0
1665.0,11,36.0,0.8571428571428571,5.334044847765047,11,182.0,0.1749033591495199,11,182.0
1670.0,10,41.0,1.0789473684210527,6.343586394753785,10,168.0,0.2813753731154746,10,168.0
1675.0,2,2.0,0.05714285714285714,7.155418418132109,2,143.0,0.39552426020369535,2,143.0
1680.0,6,21.0,0.5833333333333334,6.665839552804993,6,152.0,0.3546238505208732,6,152.0
1685.0,13,71.0,1.9722222222222223,4.328292938159815,13,202.0,0.24566180780337551,13,202.0
1690.0,13,73.0,1.972972972972973,2.662850313118417,13,219.0,0.15683353734822028,13,219.0
1695.0,12,44.0,1.0731707317073171,3.9609056324351166,12,210.0,0.17186498852728047,12,210.0
1700.0,12,53.0,1.2325581395348837,5.364641658481458,12,180.0,0.22476705580462367,12,180.0
1705.0,10,57.0,1.3571428571428572,6.431473281664247,10,179.0,0.2992327158764817,10,179.0
1710.0,2,2.0,0.05405405405405406,6.874023518644341,2,145.0,0.3854154607508882,2,145.0
1715.0,6,23.0,0.6216216216216216,6.354132791098003,6,142.0,0.34300281686363987,6,142.0
1720.0,12,74.0,2.0555555555555554,4.965366017185414,12,193.0,0.17739075875013943,12,193.0
1725.0,20,158.0,4.388888888888889,3.329353562290607,20,277.0,0.15180980131219596,20,277.0
1730.0,25,270.0,6.923076923076923,1.5176153960152048,25,390.0,0.08440648148310438,25,390.0
1735.0,25,267.0,6.357142857142857,1.613913973116808,25,448.0,0.079685515823528,25,448.0
1740.0,22,198.0,4.714285714285714,3.239052181482496,22,461.0,0.13291456032156845,22,461.0
1745.0,16,159.0,3.7857142857142856,5.269509827192777,16,400.0,0.16963219220603454,16,400.0
1750.0,8,74.0,1.9473684210526316,6.349499207743066,8,363.0,0.26711908315938077,8,363.0
1755.0,0,0.0,0.0,7.368858881020128,0,308.0,0.424575937227987,0,308.0
1760.0,6,17.0,0.5,6.183736019610715,6,314.0,0.3099466462138596,6,314.0
1765.0,11,61.0,1.6944444444444444,4.467357979806625,11,358.0,0.2032465155403198,11,358.0
1770.0,20,141.0,3.810810810810811,2.8027291060944166,20,438.0,0.15630399875318157,20,438.0
1775.0,24,255.0,6.071428571428571,2.5599926520399547,24,553.0,0.12584780100567824,24,553.0
1780.0,32,396.0,9.0,1.8174779269099013,32,695.0,0.0727986019569814,32,695.0
1785.0,38,572.0,13.0,1.7630953214565195,38,872.0,0.06911418913473846,38,872.0
1790.0,32,565.0,13.452380952380953,1.2940059346518842,32,945.0,0.054851998208165824,32,945.0
1795.0,25,425.0,9.883720930232558,2.9246711215726195,25,855.0,0.10249303806344627,25,855.0
1800.0,16,287.0,6.239130434782608,5.498146442389129,16,780.0,0.24880787451998065,16,780.0
1805.0,5,90.0,2.0,5.7047121672147,5,765.0,0.3102468574966391,5,765.0
1810.0,7,28.0,0.6666666666666666,5.802864633434286,7,787.0,0.30848612872678977,7,787.0
1815.0,13,82.0,1.8636363636363635,5.368706692617049,13,841.0,0.22586704776865316,13,841.0
1820.0,14,83.0,1.8863636363636365,4.213790982841825,14,809.0,0.1937122916941962,14,809.0
1825.0,12,56.0,1.302325581395349,4.14673586476297,12,660.0,0.17024589714017072,12,660.0
1830.0,13,54.0,1.255813953488372,4.741761113461763,13,475.0,0.12151082728409499,13,475.0
1835.0,11,67.0,1.6341463414634145,6.745162732005383,11,406.0,0.3111289596524885,11,406.0
1840.0,0,0.0,0.0,7.300708537023145,0,334.0,0.4122340935990248,0,334.0
1845.0,6,15.0,0.39473684210526316,7.19364978674963,6,320.0,0.3902162891413558,6,320.0
1850.0,13,64.0,1.6842105263157894,5.504530923536461,13,369.0,0.24357949791737182,13,369.0
1855.0,18,143.0,3.763157894736842,3.3245224460121263,18,448.0,0.14990897747002602,18,448.0
1860.0,26,256.0,6.2439024390243905,1.9351722550948383,26,561.0,0.07521097573928387,26,561.0
1865.0,30,399.0,9.279069767441861,1.8699330465395305,30,704.0,0.05276821832104954,30,704.0
1870.0,38,572.0,13.30232558139535,1.491545084198856,38,877.0,0.06926412310586694,38,877.0
1875.0,32,567.0,13.186046511627907,1.6141638369240252,32,930.0,0.0646414524205443,32,930.0
1880.0,23,416.0,10.146341463414634,2.5312933404028692,23,821.0,0.07695992547713265,23,821.0
1885.0,17,306.0,7.463414634146342,4.6544484511694835,17,667.0,0.14043404378849833,17,667.0
1890.0,8,136.0,3.317073170731707,5.539737494876439,8,701.0,0.26020881740339885,8,701.0
1895.0,8,27.0,0.7714285714285715,5.273301206354461,8,725.0,0.24926189426377784,8,725.0
1900.0,14,84.0,2.4705882352941178,3.5931465670451557,14,784.0,0.13180498626572315,14,784.0
1905.0,21,178.0,4.944444444444445,1.9370926662204841,21,878.0,0.09130898499224695,21,878.0
1910.0,22,189.0,4.846153846153846,1.751190204631866,22,891.0,0.08874959266247101,22,891.0
1915.0,19,140.0,3.4146341463414633,3.2305632052932785,19,748.0,0.1282967973919511,19,748.0
1920.0,15,118.0,2.8095238095238093,5.285351715156881,15,623.0,0.23052453790205504,15,623.0
1925.0,7,61.0,1.4186046511627908,7.152956169265964,7,472.0,0.36486003442561216,7,472.0
1930.0,0,0.0,0.0,7.106861125174196,0,428.0,0.4037286874198153,0,428.0
1935.0,7,22.0,0.6111111111111112,6.388412379235628,7,449.0,0.318761007981755,7,449.0
1940.0,13,74.0,2.0555555555555554,4.497809323517534,13,502.0,0.19991882128611488,13,502.0
1945.0,14,78.0,2.108108108108108,3.2054884084845665,14,479.0,0.18370184859975472,14,479.0
1950.0,9,43.0,1.075,3.851493986795429,9,298.0,0.17007771590837278,9,298.0
1955.0,10,32.0,0.7619047619047619,5.210406251246842,10,215.0,0.17682600192382136,10,215.0
1960.0,8,40.0,0.975609756097561,7.164371591645356,8,150.0,0.3300426611762604,8,150.0
1965.0,4,39.0,1.1142857142857143,8.925037900529938,4,122.0,0.5021047521003335,4,122.0
1970.0,2,2.0,0.05714285714285714,7.991666710220439,2,90.0,0.4695817458519386,2,90.0
1975.0,7,26.0,0.7428571428571429,7.043339507309991,7,96.0,0.3587792253041413,7,96.0
1980.0,14,80.0,2.1621621621621623,5.667437731466628,14,150.0,0.2921130704896433,14,150.0
1985.0,18,163.0,4.17948717948718,4.132465852425198,18,233.0,0.2203452369833755,18,233.0
1990.0,26,278.0,6.465116279069767,2.611599460509209,26,348.0,0.12227661169358357,26,348.0
1995.0,26,281.0,6.2444444444444445,2.0981330565270175,26,428.0,0.11232265265220669,26,428.0
2000.0,25,218.0,4.844444444444444,3.386032227678771,25,449.0,0.1451062330468906,25,449.0
2005.0,18,189.0,4.2,4.813287026337822,18,407.0,0.13767253451793324,18,407.0
2010.0,7,70.0,1.6666666666666667,4.835869725462061,7,448.0,0.20505594850703765,7,448.0
2015.0,8,25.0,0.6097560975609756,5.747984278671589,8,451.0,0.26795054890294806,8,451.0
2020.0,13,82.0,1.9523809523809523,5.2239191877833715,13,505.0,0.24654921741551117,13,505.0
2025.0,14,87.0,2.0714285714285716,3.1594188215864434,14,509.0,0.16737047950781342,14,509.0
2030.0,13,59.0,1.4047619047619047,3.478538388336406,13,462.0,0.13525532402948598,13,462.0
2035.0,15,68.0,1.511111111111111,5.028480123972439,15,372.0,0.18748533040219875,15,372.0
2040.0,6,22.0,0.5,5.343787221087601,6,400.0,0.25588618733933616,6,400.0
2045.0,7,25.0,0.6578947368421053,5.699588806692124,7,416.0,0.27646965121882916,7,416.0
2050.0,15,82.0,2.1578947368421053,4.420550938964854,15,473.0,0.15860221099671357,15,473.0
2055.0,14,86.0,2.097560975609756,3.321662965251899,14,472.0,0.13042334678422807,14,472.0
2060.0,14,53.0,1.2926829268292683,4.370096368528564,14,362.0,0.17085470097153618,14,362.0
2065.0,11,55.0,1.2790697674418605,5.8947123717762056,11,266.0,0.2305964563846049,11,266.0
2070.0,8,33.0,0.7857142857142857,5.631692397425093,8,306.0,0.2939985345862552,8,306.0
2075.0,7,30.0,0.8108108108108109,5.75983484970487,7,338.0,0.26713073092308487,7,338.0
2080.0,15,87.0,2.3513513513513513,3.992591203943171,15,395.0,0.1598980633491538,15,395.0
2085.0,15,88.0,2.3157894736842106,2.854991659636221,15,384.0,0.12872528685868448,15,384.0
2090.0,14,77.0,1.925,3.8238504773012396,14,347.0,0.15387634341939083,14,347.0
2095.0,12,51.0,1.2142857142857142,5.254452983775464,12,268.0,0.17524112104715087,12,268.0
2100.0,8,30.0,0.75,5.6053842811984325,8,299.0,0.26149005222628496,8,299.0
2105.0,7,27.0,0.7105263157894737,5.582932258426096,7,328.0,0.2783020729996865,7,328.0
2110.0,13,81.0,2.189189189189189,3.913563194755243,13,383.0,0.18494131088579155,13,383.0
2115.0,21,172.0,4.410256410256411,2.26767313162057,21,476.0,0.1277851584215967,21,476.0
2120.0,22,181.0,4.641025641025641,1.4061548778726949,22,502.0,0.06260247173289364,22,502.0
2125.0,19,136.0,3.238095238095238,3.1724693340676167,19,464.0,0.10729628495037168,19,464.0
2130.0,15,109.0,2.477272727272727,5.877544416458599,15,379.0,0.24677254808159943,15,379.0
2135.0,6,63.0,1.5,7.268611022402274,6,314.0,0.3804785326452958,6,314.0
2140.0,0,0.0,0.0,7.101458391782901,0,274.0,0.4013035932276447,0,274.0
2145.0,6,19.0,0.5,6.460519817824319,6,291.0,0.3213395471873653,6,291.0
2150.0,12,68.0,1.837837837837838,4.937579187430501,12,340.0,0.1798091654148793,12,340.0
2155.0,12,68.0,1.7435897435897436,4.204806554939026,12,343.0,0.20568930131760058,12,343.0
2160.0,9,34.0,0.8292682926829268,4.384827566592204,9,280.0,0.20214422538626686,9,280.0
2165.0,9,21.0,0.4883720930232558,5.604916891615306,9,182.0,0.2074265100847834,9,182.0
2170.0,8,25.0,0.625,6.818571193536765,8,135.0,0.310201988233811,8,135.0
2175.0,2,4.0,0.1111111111111111,6.515105983756506,2,142.0,0.357371177239076,2,142.0
2180.0,8,29.0,0.8055555555555556,5.7391662359608056,8,157.0,0.2708107821804138,8,157.0
2185.0,14,86.0,2.324324324324324,4.046882457309285,14,214.0,0.1512515812504559,14,214.0
2190.0,16,93.0,2.4473684210526314,2.7218084120567214,16,236.0,0.14557906354156297,16,236.0
2195.0,12,64.0,1.6,3.882425981879563,12,225.0,0.1765748478284084,12,225.0
2200.0,13,54.0,1.255813953488372,5.566510982162827,13,192.0,0.21474706580541073,13,192.0
2205.0,7,39.0,0.975,6.888766418929623,7,175.0,0.3074803620564968,7,175.0
2210.0,4,41.0,1.1388888888888888,8.700493990975488,4,138.0,0.46949356221802974,4,138.0
2215.0,0,0.0,0.0,8.380888182122371,0,96.0,0.4756007572568483,0,96.0
2220.0,5,16.0,0.48484848484848486,6.867589360389408,5,97.0,0.3085946456513484,5,97.0
2225.0,10,60.0,1.7142857142857142,5.220273732445682,10,141.0,0.252166797666395,10,141.0
2230.0,16,131.0,3.5405405405405403,3.8358443655159777,16,212.0,0.20069898485128115,16,212.0
2235.0,16,125.0,3.4722222222222223,2.430108500756143,16,253.0,0.1576664382742002,16,253.0
2240.0,16,84.0,2.1,2.986052572901482,16,231.0,0.0746947501527622,16,231.0
2245.0,15,91.0,2.1666666666666665,5.221517057450386,15,226.0,0.15738390036432506,15,226.0
2250.0,8,33.0,0.868421052631579,4.745824092731531,8,259.0,0.1874337355090374,8,259.0
2255.0,8,37.0,1.0277777777777777,5.6075087759028115,8,279.0,0.2808315446627501,8,279.0
2260.0,15,98.0,2.5789473684210527,4.0822790146352315,15,340.0,0.21019618598639842,15,340.0
2265.0,21,190.0,5.0,2.4941388293031914,21,432.0,0.15789638580069595,21,432.0
2270.0,28,315.0,7.325581395348837,2.3752444727767164,28,557.0,0.11619727420154162,28,557.0
2275.0,32,466.0,9.914893617021276,2.5116110357772805,32,709.0,0.11269790224440497,32,709.0
2280.0,38,648.0,14.08695652173913,2.243137028964522,38,891.0,0.08895422582035731,38,891.0
2285.0,38,838.0,18.622222222222224,2.0178955371000864,38,1081.0,0.046931256906550575,38,1081.0
2290.0,32,785.0,17.84090909090909,1.99932356174855,32,1148.0,0.04323645224363935,32,1148.0
2295.0,23,565.0,13.452380952380953,3.2361202585344064,23,1040.0,0.09334925500607616,23,1040.0
2300.0,16,396.0,9.658536585365853,5.199118306731629,16,913.0,0.16245622009039876,16,913.0
2305.0,7,174.0,4.702702702702703,4.842316798850315,7,942.0,0.20013607157625699,7,942.0
2310.0,6,25.0,0.7575757575757576,4.886118770071139,6,973.0,0.20122419703062733,6,973.0
2315.0,13,76.0,2.375,2.7262210496558232,13,1025.0,0.11914374967594012,13,1025.0
2320.0,15,77.0,2.2,1.8634034196992932,15,985.0,0.12552525069022147,15,985.0
2325.0,10,50.0,1.3157894736842106,3.6626576204355046,10,830.0,0.1532281665566067,10,830.0
2330.0,8,35.0,0.875,5.696573210346383,8,578.0,0.19013684428008698,8,578.0
2335.0,7,21.0,0.5675675675675675,7.136823883119161,7,437.0,0.3283688057927926,7,437.0
2340.0,1,1.0,0.03225806451612903,7.446822039997822,1,366.0,0.422480543270202,1,366.0
2345.0,7,20.0,0.625,6.62139070527788,7,386.0,0.35342839452445696,7,386.0
2350.0,13,69.0,2.0294117647058822,4.40753374106441,13,435.0,0.2531834241488252,13,435.0
2355.0,13,72.0,2.0,2.102635619758623,13,405.0,0.13944005263808412,13,405.0
2360.0,12,45.0,1.0714285714285714,3.4336299289079593,12,269.0,0.16444466576986744,12,269.0
2365.0,13,53.0,1.2325581395348837,5.1351662946213725,13,191.0,0.22216552803621142,13,191.0
2370.0,8,22.0,0.5,5.241131073132394,8,202.0,0.24985555310175267,8,202.0
2375.0,7,26.0,0.6666666666666666,5.8771611884699615,7,221.0,0.2582412852148776,7,221.0
2380.0,13,77.0,2.026315789473684,4.301071112994593,13,272.0,0.16035188947318738,13,272.0
2385.0,14,77.0,1.9743589743589745,3.0716528508095573,14,289.0,0.10970348086832857,14,289.0
2390.0,9,44.0,1.1891891891891893,3.795769914570807,9,253.0,0.17203009039037245,9,253.0
2395.0,12,51.0,1.2142857142857142,5.939571495703985,12,203.0,0.25221817047612766,12,203.0
2400.0,6,21.0,0.5121951219512195,6.309150083486383,6,244.0,0.33354017153063176,6,244.0
2405.0,8,25.0,0.6756756756756757,5.683535147237356,8,274.0,0.2772496595728601,8,274.0
2410.0,15,81.0,2.076923076923077,4.001321841275813,15,330.0,0.18593120116707051,15,330.0
2415.0,20,167.0,3.9761904761904763,3.166410841350455,20,417.0,0.14992057863897576,20,417.0
2420.0,27,290.0,6.904761904761905,1.9105626049168176,27,540.0,0.08881500544750102,27,540.0
2425.0,35,445.0,9.88888888888889,1.9735706891394034,35,697.0,0.07365643878109598,35,697.0
2430.0,38,629.0,13.977777777777778,2.039799616242498,38,882.0,0.08985688157636182,38,882.0
2435.0,32,616.0,13.688888888888888,2.1375651453129816,32,965.0,0.10237542805654286,32,965.0
2440.0,25,458.0,10.409090909090908,2.799098541820732,25,924.0,0.11097901970196129,25,924.0
2445.0,18,343.0,7.795454545454546,4.694745766301191,18,772.0,0.14335638995821598,18,772.0
2450.0,8,126.0,3.073170731707317,5.027197436329625,8,814.0,0.21946044652141322,8,814.0
2455.0,7,31.0,0.8378378378378378,5.551527635665586,7,825.0,0.22251536313662895,7,825.0
2460.0,13,83.0,2.1842105263157894,4.194757273361545,13,878.0,0.17964662111688293,13,878.0
2465.0,14,82.0,2.1578947368421053,3.0471699768925866,14,848.0,0.14412868175701873,14,848.0
2470.0,12,60.0,1.5,3.8099685091234647,12,721.0,0.15482058934287923,12,721.0
2475.0,10,40.0,0.9090909090909091,5.926869022146377,10,521.0,0.24257327906492834,10,521.0
2480.0,8,42.0,1.0,7.507445318416638,8,386.0,0.3918134826705588,8,386.0
2485.0,0,0.0,0.0,7.814571474711895,0,342.0,0.47396331765781147,0,342.0
2490.0,6,18.0,0.5,6.893257800392022,6,359.0,0.3504048234050151,6,359.0
2495.0,13,66.0,1.736842105263158,4.920008552030365,13,407.0,0.1682703696232869,13,407.0
2500.0,12,66.0,1.736842105263158,3.0194808869931475,12,383.0,0.12396399624767172,12,383.0
2505.0,9,34.0,0.918918918918919,3.672809223782545,9,212.0,0.1544291398554929,9,212.0
2510.0,6,18.0,0.45,5.483382646270494,6,151.0,0.2099351796998361,6,151.0
2515.0,6,14.0,0.3684210526315789,5.493512227159934,6,180.0,0.24759619724393547,6,180.0
2520.0,7,28.0,0.7777777777777778,5.359427986960485,7,211.0,0.2920807048376766,7,211.0
2525.0,14,85.0,2.236842105263158,4.469816401531761,14,268.0,0.2556707337444908,14,268.0
2530.0,14,86.0,2.15,3.025015747832117,14,290.0,0.1880358784452122,14,290.0
2535.0,12,46.0,1.069767441860465,3.4518778851636873,12,227.0,0.12272632791045748,12,227.0
2540.0,15,62.0,1.3777777777777778,4.98804251551158,15,215.0,0.17991334375437165,15,215.0
2545.0,8,31.0,0.7045454545454546,5.393840955956898,8,252.0,0.26593647256285274,8,252.0
2550.0,9,32.0,0.8421052631578947,5.7233035964267245,9,264.0,0.28376268589266607,9,264.0
2555.0,15,94.0,2.35,4.721660953985955,15,326.0,0.16892734621265437,15,326.0
2560.0,15,98.0,2.3902439024390243,3.326350881059943,15,351.0,0.13340781205735802,15,351.0
2565.0,11,56.0,1.3333333333333333,4.136968162303638,11,290.0,0.14143585373844236,11,290.0
2570.0,11,45.0,1.0975609756097562,5.306520538880183,11,237.0,0.18031493467384074,11,237.0
2575.0,8,35.0,0.9459459459459459,6.738765004541755,8,200.0,0.2806985084822206,8,200.0
2580.0,0,0.0,0.0,7.51361770901555,0,182.0,0.41692977128158437,0,182.0
2585.0,4,17.0,0.53125,6.295246853000899,4,199.0,0.33280230804677574,4,199.0
2590.0,12,63.0,1.9090909090909092,4.308764086430629,12,245.0,0.23369408922642929,12,245.0
2595.0,13,68.0,1.837837837837838,3.352102859913544,13,262.0,0.1955540530546624,13,262.0
2600.0,11,40.0,0.9523809523809523,4.283257176908398,11,218.0,0.19838774860987043,11,218.0
2605.0,10,33.0,0.7674418604651163,5.266401155674229,10,162.0,0.19919271044656467,10,162.0
2610.0,5,9.0,0.23076923076923078,4.674272858030177,5,184.0,0.2076948671460309,5,184.0
2615.0,6,26.0,0.7222222222222222,5.268650759067161,6,206.0,0.2087182462609952,6,206.0
2620.0,13,78.0,2.0526315789473686,4.2015066650746595,13,258.0,0.19472679527879166,13,258.0
2625.0,13,77.0,1.9743589743589745,2.7147684081981445,13,276.0,0.17444888195707633,13,276.0
2630.0,9,41.0,0.9534883720930233,4.093579966597768,9,235.0,0.20497814711386486,9,235.0
2635.0,11,35.0,0.7608695652173914,4.952197828402999,11,200.0,0.2372206359396501,11,200.0
2640.0,7,22.0,0.5116279069767442,4.941165678478087,7,221.0,0.24993179263554455,7,221.0
2645.0,7,27.0,0.6585365853658537,5.6607922336113,7,240.0,0.24304208100009708,7,240.0
2650.0,13,79.0,2.0256410256410255,4.311197523507518,13,292.0,0.14319204538543198,13,292.0
2655.0,15,78.0,2.0,3.116878731186568,15,313.0,0.15158685522459733,15,313.0
2660.0,11,50.0,1.2195121951219512,3.9561573175204563,11,278.0,0.21070161009170923,11,278.0
2665.0,10,44.0,0.9777777777777777,5.173949854835201,10,234.0,0.2482035649411586,10,234.0
2670.0,6,18.0,0.4186046511627907,5.020252195710963,6,240.0,0.2680104514845634,6,240.0
2675.0,7,23.0,0.5609756097560976,5.948870361864296,7,265.0,0.23372591713655103,7,265.0
2680.0,13,77.0,1.9743589743589745,4.409837130236785,13,319.0,0.12975038079609788,13,319.0
2685.0,14,82.0,2.1578947368421053,2.658999332750565,14,332.0,0.10975974666001329,14,332.0
2690.0,11,48.0,1.2,4.011810195207495,11,294.0,0.19723419636981054,11,294.0
2695.0,12,42.0,0.9767441860465116,5.664740403046945,12,238.0,0.24114255991843325,12,238.0
2700.0,6,26.0,0.65,5.55091582860581,6,259.0,0.25364253510889534,6,259.0
2705.0,7,24.0,0.6,6.13807861631385,7,287.0,0.29488373694661196,7,287.0
2710.0,12,71.0,1.868421052631579,3.933804273753877,12,334.0,0.20994075569435,12,334.0
2715.0,19,155.0,4.1891891891891895,2.1891843667575572,19,418.0,0.07828804946461339,19,418.0
2720.0,20,160.0,3.8095238095238093,2.5380671988131436,20,450.0,0.09229194009644665,20,450.0
2725.0,17,113.0,2.5681818181818183,4.122890230736975,17,418.0,0.15546687296734732,17,418.0
2730.0,15,92.0,2.090909090909091,5.806429716267977,15,341.0,0.24740605017665593,15,341.0
2735.0,7,43.0,1.075,6.947073084805433,7,264.0,0.3244495404748724,7,264.0
2740.0,5,33.0,0.868421052631579,8.25337818233214,5,215.0,0.4612460287549489,5,215.0
2745.0,1,1.0,0.02631578947368421,8.27422466735852,1,169.0,0.5106515321326791,1,169.0
2750.0,6,19.0,0.5135135135135135,7.217750396352507,6,166.0,0.3616016168664977,6,166.0
2755.0,12,68.0,1.7435897435897436,6.296716487985972,12,215.0,0.2980211100705868,12,215.0
2760.0,13,73.0,1.825,4.750789251502663,13,228.0,0.25860372811020677,13,228.0
2765.0,10,39.0,0.9285714285714286,3.88188108327128,10,199.0,0.17609988105461566,10,199.0
2770.0,12,45.0,1.0465116279069768,5.141198187386076,12,143.0,0.1965200361441869,12,143.0
2775.0,4,6.0,0.13953488372093023,5.496459203387503,4,161.0,0.2710841532797459,4,161.0
2780.0,8,28.0,0.7368421052631579,5.717254283051465,8,177.0,0.25059983548078263,8,177.0
2785.0,14,85.0,2.1794871794871793,4.731524641167883,14,234.0,0.1877326329868356,14,234.0
2790.0,14,85.0,2.0238095238095237,3.9456561408397044,14,251.0,0.20438840244989695,14,251.0
2795.0,11,49.0,1.1666666666666667,4.244333724263787,11,234.0,0.17608280723752784,11,234.0
2800.0,10,38.0,0.8636363636363636,5.330439941487064,10,204.0,0.2063581694189266,10,204.0
2805.0,7,30.0,0.7317073170731707,5.260504037009452,7,229.0,0.2552266352402301,7,229.0
2810.0,8,28.0,0.7368421052631579,5.662829690157575,8,258.0,0.29627561086232823,8,258.0
2815.0,12,82.0,2.1025641025641026,4.413068866514692,12,313.0,0.21215628032652,12,313.0
2820.0,12,78.0,1.95,2.3184454106568055,12,326.0,0.11322893001538205,12,326.0
2825.0,13,51.0,1.275,3.212488952424112,13,296.0,0.12155085061914145,13,296.0
2830.0,13,62.0,1.4761904761904763,4.965564311712079,13,241.0,0.14721795070723828,13,241.0
2835.0,9,70.0,1.75,6.874086402217867,9,221.0,0.3256672114127415,9,221.0
2840.0,1,1.0,0.027777777777777776,7.242147316759563,1,190.0,0.4557804104510133,1,190.0
2845.0,5,18.0,0.47368421052631576,6.525222634478411,5,183.0,0.33905586570537616,5,183.0
2850.0,12,66.0,1.8333333333333333,4.304368609645471,12,231.0,0.17873147989374394,12,231.0
2855.0,13,70.0,1.794871794871795,3.047902988476753,13,251.0,0.14465587183156653,13,251.0
2860.0,12,47.0,1.175,3.746954639387178,12,223.0,0.1505393065512132,12,223.0
2865.0,11,43.0,1.048780487804878,5.400814030251807,11,173.0,0.1794092159667295,11,173.0
2870.0,8,34.0,0.8947368421052632,6.6320821715584195,8,153.0,0.29655934617846114,8,153.0
2875.0,3,30.0,0.8571428571428571,8.599567724469878,3,125.0,0.4874440836832915,3,125.0
2880.0,1,1.0,0.029411764705882353,8.472983520781785,1,97.0,0.5415558707744039,1,97.0
2885.0,7,25.0,0.6944444444444444,7.390183441284707,7,112.0,0.40319658149058796,7,112.0
2890.0,11,72.0,1.945945945945946,5.531492153137898,11,159.0,0.2881953070770163,11,159.0
2895.0,18,150.0,3.8461538461538463,3.652482275431744,18,237.0,0.15604948191888465,18,237.0
